id,institucion_id,domicilio_id,tipo_inmueble_id,correo1,correo2,correo3,clave_centro_trabajo,telefono1,telefono2,telefono3,paginaweb,redes_sociales,created_at,updated_at,deleted_at
1,1,14,1,planesyprogramas@ucg.edu.mx,murzua@ucg.edu.mx,NULL,NULL,36-82-05-50,36-82-05-33,NULL,http://www.ucg.edu.mx/,NULL,2019/07/30 13:34,2019/09/12 13:04,2019/10/15 00:00
297,72,613,2,direccion@cantares.com.mx,control.escolar@cantares.com.mx,cantaresrp@hotmail.com,14PSU0356O,3339567204,3331703881,3333672019,https://cantares.com.mx/site/,"Facebook: Cantares Academias de Música y Canto; Instragram: cantaresacademias; Youtube: CantaresAcademias",2022/05/09 12:14,2022/11/03 20:34
298,146,614,4,joel.duran@jalisco.gob.mx,NULL,NULL,123124234,3322743698,NULL,NULL,https://sicyt.jalisco.gob.mx/,NULL,2022/05/18 15:57,2022/05/18 15:58,2022/05/18 16:02
299,3,616,4,NULL,NULL,NULL,14PSU0066Y,NULL,NULL,NULL,NULL,NULL,2022/05/27 13:47,2022/05/27 16:14
300,3,617,4,ggchalita@universidad-une.com,edelacruz@universidad-une.com,NULL,14PSU0221Z,3380000863,3318635560,NULL,NULL,NULL,2022/05/30 17:22,2022/06/23 16:51
301,162,618,1,isabelpulido@univag.edu.mx,alex_michels@hotmail.com,escolar.univag@gmail.com,14PSU0054T,3173823157,NULL,NULL,http://www.univag.com.mx/,"Facebook: Universidad del Valle la Grana; Instagram: univagautlan",2022/06/09 15:14,2023/05/25 17:59
302,162,620,4,isabelpulido@univag.edu.mx,NULL,NULL,14PSU0212S,3173823157,NULL,NULL,NULL,NULL,2022/06/09 17:18,2023/07/17 21:23
303,188,622,4,manuelc@instituto-transgeneracional.edu.mx,NULL,NULL,14PSU0111U,3333426826,NULL,NULL,https://instituto-transgeneracional.edu.mx/,"https://www.facebook.com/Instituto-de-Psicoterapia-Transgeneracional-809216995851318/; https://twitter.com/ComunidadIPT; https://www.instagram.com/institutotransgeneracional/",2022/06/20 12:26,2023/01/24 11:11
304,185,624,2,diana.alvarez@era21.com,equinonez@hotmail.com,ucvaldez@hotmail.com,14PSU0267V,3336580834,NULL,NULL,NULL,NULL,2022/06/25 10:50,2022/11/02 16:56,2022/11/11 15:08
305,183,625,4,NULL,NULL,NULL,En tramite,35-50-21-74,3313119578,3313022107,NULL,NULL,2022/07/07 17:24,1900/01/01 00:00,2022/07/07 17:25
306,146,627,2,idtdirgeneral@indetec.gob.mx,NULL,NULL,14NSU0002P,3336695550,NULL,NULL,https://www.indetec.gob.mx/,"Facebook: @IndetecMX; Twitter:  @indetec_mx; Instagram: @indetec_mx",2022/07/15 15:29,2022/08/16 14:47
307,3,628,1,ggchalita@universidad-une.com,edelacruz@universidad-une.com,lpbautista@universidad-une.com,NULL,338000 863,338000 828,338000 833,https://universidad-une.com/,"Facebook.com/UniversidadUNE; Instagram: une_universidad_; Twitter: @universidadune",2022/07/15 18:32,2023/09/05 18:17
308,2,631,4,direccion.academica@unedl.edu.mx,ces90@unedl.edu.mx,direccion.controlescolar@unedl.edu.mx,14PSU0326U,3338273000,NULL,NULL,https://www.unedl.edu.mx,"UNEDL Universidad",2022/07/28 17:30,2022/11/10 10:35
309,176,636,2,omar.rubalcava@esh.edu.mx,omarrn01@gmail.com,yolynolascoesh@live.com.mx,14PSU0095T,3335605306,3313790791,3314173582,https://www.esh.edu.mx/,"Facebook: @EscuelaSuperiorHomeopatia; Twitter: @eshedu1; Instagram: @escuelasuperiordehomeopatia",2022/08/13 12:39,2023/02/25 15:33
310,176,637,2,omar.rubalcava@esh.edu.mx,omarrn01@gmail.com,yolynolascoesh@live.com.mx,14PSU0095T,3335605306,3313790791,3314173582,https://www.esh.edu.mx/,"Facebook: @EscuelaSuperiorHomeopatia; Twitter: @eshedu1; Instagram: @escuelasuperiordehomeopatia",2022/08/13 12:43,2023/05/30 21:09
311,176,638,4,omar.rubalcava@esh.edu.mx,omarrn01@gmail.com,yolynolascoesh@live.com.mx,14PSU0095T,335605306,3313790791,3314173582,https://www.esh.edu.mx/,"Facebook: @EscuelaSuperiorHomeopatia; Twitter: @eshedu1; Instagram: @escuelasuperiordehomeopatia",2022/08/13 12:45
312,194,750,2,Institutozapopan9@gmail.com,Institutozapopan9@gmail.com,Institutozapopan9@gmail.com,14PSU0118N,3311824357,NULL,NULL,http://institutozapopan-mediaysuperior.com.mx,"Instituto zapopan oficial""""""",2022/09/08 21:34,2023/09/04 19:03
313,34,642,1,nancy.mora@jalisco.gob.mx,nancy.mora@jalisco.gob.mx,nancy.mora@jalisco.gob.mx,15052,3329550734,NULL,NULL,https://sicyt.jalisco.gob.mx/tramite-de-revalidacion-parcial-de-estudio-de-educacion-superior,facebook,2022/09/15 16:19,2023/01/31 10:43
314,168,643,2,hernandezgregorio@hotmail.com,controlescolaripesuj@gmail.com,aulavirtualmex.com,14PSU0215P,3338531052,3319977539,NULL,http:www.aulavirtualmex.com,"Facebook: Instituto Pedagogico",2022/09/20 11:55,2023/08/28 15:04
315,168,644,4,hernandezgregorio@hotmail.com,controlescolaripesuj@gmail.com,NULL,14PSU0215P,33531052,3319977539,NULL,http:www.aulavirtualmex.com,aulavitualmx,2022/09/22 13:05,1900/01/01 00:00,2022/09/22 13:07
316,185,664,4,diana.alvarez@era21.com,equinoñez@hotmail.com,ucvaldez@hotmail.com,14PSU0267V,3336580834,NULL,NULL,NULL,NULL,2022/11/02 09:13,2022/11/06 10:47,2022/11/11 15:08
317,185,665,4,diana.alvarez@era21.com,equinonez@hotmail.com,ucvaldez@hotmail.com,14PSU0267V,3336580834,NULL,NULL,NULL,NULL,2022/11/02 09:23,2022/11/05 15:31,2022/11/11 15:08
318,185,666,4,diana.alvarez@era21.com,equinonez@hotmail.com,ucvaldez@hotmail.com,14PSU0267V,3336580834,NULL,NULL,NULL,NULL,2022/11/02 17:06,1900/01/01 00:00,2022/11/11 15:08
319,185,667,4,diana.alvarez@era21.com,equinonez@hotmail.com,ucvaldez@hotmail.com,14PSU0267V,3336580834,NULL,NULL,NULL,NULL,2022/11/02 17:11,1900/01/01 00:00,2022/11/11 15:08
320,86,670,4,uniazteca@hotmail.com,charlylopez7684@gmail.com,NULL,14PSU0433C,(33) 3658-3886,NULL,NULL,https://cuazteca.edu.mx/new/,https://www.facebook.com/universidadaztecadeguadalajara,2022/11/10 14:31,2023/04/20 19:02
321,56,694,4,rector@unisan.edu.mx,lgheredia@unisant.edu.mx,NULL,14PSU0280P,NULL,NULL,NULL,NULL,NULL,2022/12/28 09:36,2023/04/22 12:05
322,56,695,4,enriquenn@gmail.com,agracia@unisan.edu.mx,jandrade@unisan.edu.mx,14PSU0285K,NULL,NULL,NULL,NULL,NULL,2022/12/28 12:54,2022/12/28 16:31
323,56,696,4,enriquenn@gmail.com,agracia@unisan.edu.mx,jandrade@unisan.edu.mx,14PSU0281O,NULL,NULL,NULL,NULL,NULL,2022/12/28 17:08,2023/04/21 18:38
324,90,697,4,abitia@feciar.org,alvaroabiti@icloud.com,controlescolar@feciar.org,NULL,3311266372,3311270586,3315275018,https://www.avenet.mx/,IG: ave_somos ,2023/01/09 15:43,2023/01/17 11:42
325,173,701,4,enlace_itac@hotmail.com,omarojedau@hotmail.com,itac_gdl@hotmail.com,NULL,3338260056,3336580437,3336148739,https://www.itac.mx/,"ITAC escuela de aviación; ITAC escuela_de_aviacion_itac ",2023/01/26 12:20,1900/01/01 00:00,2023/01/26 12:21
326,175,702,2,utebmaster.ac@gmail.com,anaraya102@gmail.com,utebmaster.ac@gmail.com,14PSU0100O,33-31-21-64-28,33-36-15-72-58,33-36-15-77-57,http://utebmaster.com/,https://www.facebook.com/utebmaster/,2023/02/01 14:32,2023/08/21 17:47
327,3,703,1,ggchalita@universidad-une.com,edelacruz@universidad-une.com,lpbautista@universidad-une.com,.,338000 863,NULL,NULL,https://universidad-une.com/,Universidad UNE,2023/02/02 16:07,2023/09/05 18:43
328,196,705,4,info@escueladeimagenymaquillaje.com,khoolescuela@gmail.com,vestirconarte@gmail.com,NULL,3336403673,3312605439,NULL,https://escueladeimagenymaquillaje.com/," Facebook:  escueladeimagenymaquillaje; Twiterr:  escueladeimagenymaquillaje",2023/02/16 12:49,2023/08/22 17:27
329,197,706,2,direccion.juridica@cedhj.org.mx,lacn2004@hotmail.com,NULL,N/A,3336691101,3316055823,NULL,https://cedhj.org.mx/,"FB: CEDHJOficial; Twitter: QCEDHJ; Instagram: cedhjalisco",2023/02/16 13:46,2023/08/01 14:53
330,197,707,4,direccion.juridica@cedhj.org.mx,lacn2004@hotmail.com,NULL,N/A,3336691101,3316055823,NULL,https://cedhj.org.mx/,"FB: CEDHJOficial; Twitter:QCEDHJ; Instagram: cedhjalisco",2023/02/17 08:47,1900/01/01 00:00,2023/02/17 08:47
331,19,711,2,info@nordicouniversitario.mx,carlos.gar@hotmail.com,pedagogia@nordicouniversitario.mx,NULL,33 36 98 30,NULL,NULL,https://nordicouniversitario.mx/,"FACEBOOK: INSTITUTO NÓRDICO; INSTAGRAM: INSTITUTO NÓRDICO UNIVERSITARIO",2023/02/23 15:16,2023/02/28 22:56
332,19,713,2,info@nordicouniversitario.mx,carlos.gar@hotmail.com,pedagogia@nordicouniversitario.mx,NULL,33 36 98 30,NULL,NULL,https://nordicouniversitario.mx/,"FACEBOOK: INSTITUTO NÓRDICO; INSTAGRAM: INSTITUTO NÓRDICO UNIVERSITARIO ",2023/02/25 17:01,2023/02/28 23:18
333,198,714,3,direccion@amidi.mx,juanmejiatrejo@gmail.com,juanmejiatrejo@hotmail.com,NULL,33-1280-9887,33-3560-7860,NULL,https://amidi.mx/nosotros,"FACEBOOK: https://www.facebook.com/amidi.mx",2023/03/07 00:53,2023/07/11 15:23
334,179,716,4,serviciosescolares@iessh.com,extensioniessh@gmail.com,iesshcontrolescolar@gmail.com,14PSU0109F,3330612742,3323950478,NULL,https://iessh.com/,IESSH Homeopatia,2023/04/22 16:07,2023/06/01 13:10
335,177,719,4,academico.tecpatl@yahoo.com,escolar.tecpatl@gmail.com,berthadeanda3@hotmail.com,14PSU0098Q,NULL,NULL,NULL,NULL,NULL,2023/05/17 18:05,2023/06/16 12:25
336,66,721,4,veronica.gonzalez@immae.net,veronica@pratt.mx,jonathan@pratt.mx,NULL,3336414685,3336417389,3324952795,http://www.immae.net/,Facebook: @Immae,2023/05/18 14:36,2023/06/07 12:35
337,199,725,2,escolar.educatum@hotmail.com,NULL,NULL,NULL,3326964871,NULL,NULL,NULL,"Facebook: Instituto Educatum Ciencia y Salud; Tiktok: @liceoeducatum",2023/06/04 11:51,2023/09/15 14:09
338,27,726,4,cappza@hotmail.com,rodrigo.cano.guzman@gmail.com,claudia.delfin21@gmail.com,14PSU0299N,3414131355,NULL,NULL,http://cappza.com/centroeducativosuperior/,Centro Educativo Superior de Zapotlán (CESZ),2023/06/05 12:30,2023/06/05 12:31
339,168,732,4,controlescolaripesuj@gmail.com,hernandezgregorio@hotmail.com,NULL,14PSU0215P,3338531051,3338542208,NULL,https://aulavirtualmex.com/,Instituto Pedagógico Estudios Superiores de Jalisco,2023/06/20 12:35,2023/08/28 15:07
340,45,733,4,coordinacionacademica@colegiogastronomico.com,andreatamen@gmail.com,control.escolar@colegiogastronomico.com,14PSU0129T,3336300795,3336300794,NULL,https://www.colegiogastronomico.com/,"Facebook: CGastronomico in; Instagram: cgastronomicoin",2023/06/28 15:44,2023/07/07 14:36
341,200,738,4,instituto.hac@gmail.com,instituto.hac@gmail.com,instituto.hac@gmail.com,3434567,3314667002,NULL,NULL,NULL,vnnn,2023/07/19 17:58,2023/07/26 21:39,2023/07/26 20:11
342,201,739,1,adriana.sigala@educare.edu.mx,benjamin.godinez@educare.edu.mx,adriana.sigalac@hotmail.es,NULL,33 37778837,3338311407,3314580875,https://www.educare.edu.mx/,Universidad Educar+e,2023/07/25 13:34,2023/09/12 11:50
343,200,740,4,instituto.hac@gmail.com,instituto.hac@gmail.com,instituto.hac@gmail.com,3434567,3314667002,3334698206,3319839360,https://institutohac.wixsite.com/ihac,"Twitwer: @instituto_hac; Facebook Instituto Hannah Arendt Center; Instagram instituto_hac",2023/07/26 20:09,2023/07/26 21:37
344,134,742,4,NULL,NULL,NULL,NULL,3314944808,3330754188,452137168,NULL,NULL,2023/07/28 19:44,1900/01/01 00:00,2023/07/28 19:48
345,202,744,2,contacto@liceojaimesabines.com,CUJS@liceojaimesabines.edu.mx,liceojsabines@gmail.com,NULL,3332716317,NULL,NULL,NULL,NULL,2023/08/14 17:51,2023/09/14 18:37
346,56,745,4,enriquenn@gmail.com,agracia@unisan.edu.mx,jandrade@unisan.edu.mx,14PSU0229S,NULL,NULL,NULL,NULL,NULL,2023/08/18 11:51,2023/09/11 18:04
347,3,746,4,ggchalita@universidad-une.com,edelacruz@universidad-une.com,lpbautista@universidad-une.com,NULL,33 80000 863,NULL,NULL,NULL,NULL,2023/08/23 11:09,2023/09/04 13:22
